
==================================================
ARCUS-X RUN START
Run ID: 2026-09-06T12:11:50
Model: MAI-Thinking-1
Total Probes: 2700
==================================================

------------------------------
EXECUTION COMPATIBILITY
Provider: azure
Model: MAI-Thinking-1
Adaptations:
- max_tokens -> max_completion_tokens
  (reason: [UNSUPPORTED_PARAMETER] provider=azure model=MAI-Thinking-1 time=2026-09-06T16:12:16.817090 status=400 code=invalid_request_error retryable=False recoverable=True feature=max_tokens: `max_tokens` is not supported; use `max_completion_tokens` instead.)
------------------------------

=== RAW STREAM ENTRY (Tokens: 170) ===
Parameters: z=78, gravity=3.0, tier=2, grid=default
Grid: 5x5
InitialState: (2, 0)
EnvironmentMetadata: seed=6430, tier=3, gravity=3.0, z=79, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=391455bcf4d708fd9bb3c8a4eaa19edb841f4fd8a74fa63a8ffc1202f47d2e21
Latency(ms): 64463.737
InputTokens: 1672
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[0,4]
[0,5]
[0,6]
[0,5]
[0,4]
[6,4]
[0,4]
[6,4]
[0,4]
[6,4]
[0,4]
[6,4]
[6,3]
[5,3]
[4,3]
[5,3]
[5,2]
[6,2]
[6,3]
[0,3]
[0,4]
[0,5]
[0,6]
[0,7]
[0,8]
[0,9]
[1,9]
[1,10]
[2,10]
[2,11]
[2,0]
[2,1]
[3,1]
[2,1]
[2,2]
[1,2]
[1,1]
[2,1]
[2,2]
[2,3]
[2,4]
[1,4]
[1,5]
[1,6]
[0,6]
[1,6]
[2,6]
[2,5]
[2,6]
[3,6]
[4,6]
[4,7]
[5,7]
[6,7]
[6,6]
[0,6]
[0,7]
[6,7]
[6,6]
[5,6]
[4,6]
[4,5]
[4,6]
[3,6]
[3,7]
[4,7]
[4,6]
[4,5]
[4,4]
[4,5]
[5,5]
[6,5]
[5,5]
[5,6]
[5,7]
[5,8]
[5,7]
[5,6]
[4,6]
[3,6]

==============================

=== RAW STREAM ENTRY (Tokens: 172) ===
Parameters: z=79, gravity=3.0, tier=0, grid=default
Grid: 7x7
InitialState: (6, 6)
Actions: ['south', 'west', 'west', 'north', 'west', 'west', 'south', 'west', 'east', 'west', 'east', 'north', 'north', 'north', 'east', 'north', 'west', 'west', 'west', 'north', 'north', 'north', 'south', 'east', 'south', 'south', 'north', 'north', 'north', 'east', 'south', 'east', 'west', 'west', 'north', 'west', 'west', 'north', 'south', 'north', 'east', 'east', 'north', 'west', 'north', 'south', 'west', 'north', 'north', 'north', 'west', 'east', 'west', 'east', 'east', 'north', 'west', 'east', 'east', 'south', 'north', 'north', 'west', 'north', 'east', 'south', 'north', 'west', 'east', 'east', 'south', 'south', 'west', 'south', 'east', 'south', 'east', 'west', 'south']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=0, gravity=3.0, z=79, grid_key=default, model_id=MAI-Thinking-1, tier_name=baseline, experiment_hash=fcb2bcc23dfd0e56717fa87b84aa3b65293c952cf8d34dbf0e08ae1448962133
Latency(ms): 32480.240
InputTokens: 2202
OutputTokens: 2169
------------------------------
[MODEL OUTPUT]:
[6,6]
[6,5]
[5,5]
[4,5]
[4,6]
[3,6]
[2,6]
[2,5]
[1,5]
[2,5]
[1,5]
[2,5]
[2,6]
[2,0]
[2,1]
[3,1]
[3,2]
[2,2]
[1,2]
[0,2]
[0,3]
[0,4]
[0,5]
[0,4]
[1,4]
[1,3]
[1,2]
[1,3]
[1,4]
[1,5]
[2,5]
[2,4]
[3,4]
[2,4]
[1,4]
[1,5]
[0,5]
[6,5]
[6,6]
[6,5]
[6,6]
[0,6]
[1,6]
[1,0]
[0,0]
[0,1]
[0,0]
[6,0]
[6,1]
[6,2]
[6,3]
[5,3]
[6,3]
[5,3]
[6,3]
[0,3]
[0,4]
[6,4]
[0,4]
[1,4]
[1,3]
[1,4]
[1,5]
[0,5]
[0,6]
[1,6]
[1,5]
[1,6]
[0,6]
[1,6]
[2,6]
[2,5]
[2,4]
[1,4]
[1,3]
[2,3]
[2,2]
[3,2]
[2,2]
[2,1]

[GROUND TRUTH EXPECTED]:
[6,6]
[6,5]
[5,5]
[4,5]
[4,6]
[3,6]
[2,6]
[2,5]
[1,5]
[2,5]
[1,5]
[2,5]
[2,6]
[2,0]
[2,1]
[3,1]
[3,2]
[2,2]
[1,2]
[0,2]
[0,3]
[0,4]
[0,5]
[0,4]
[1,4]
[1,3]
[1,2]
[1,3]
[1,4]
[1,5]
[2,5]
[2,4]
[3,4]
[2,4]
[1,4]
[1,5]
[0,5]
[6,5]
[6,6]
[6,5]
[6,6]
[0,6]
[1,6]
[1,0]
[0,0]
[0,1]
[0,0]
[6,0]
[6,1]
[6,2]
[6,3]
[5,3]
[6,3]
[5,3]
[6,3]
[0,3]
[0,4]
[6,4]
[0,4]
[1,4]
[1,3]
[1,4]
[1,5]
[0,5]
[0,6]
[1,6]
[1,5]
[1,6]
[0,6]
[1,6]
[2,6]
[2,5]
[2,4]
[1,4]
[1,3]
[2,3]
[2,2]
[3,2]
[2,2]
[2,1]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=79, gravity=3.0, tier=1, grid=default
Grid: 12x10
InitialState: (1, 7)
Actions: ['south', 'east', 'north', 'west', 'east', 'south', 'north', 'south', 'west', 'west', 'south', 'east', 'east', 'east', 'south', 'east', 'east', 'north', 'east', 'east', 'south', 'west', 'north', 'north', 'north', 'north', 'north', 'south', 'east', 'west', 'south', 'south', 'west', 'south', 'west', 'west', 'east', 'north', 'west', 'north', 'south', 'north', 'west', 'west', 'east', 'south', 'south', 'west', 'east', 'north', 'east', 'east', 'south', 'west', 'south', 'north', 'south', 'north', 'south', 'west', 'west', 'north', 'north', 'west', 'east', 'south', 'north', 'north', 'east', 'east', 'east', 'east', 'north', 'east', 'west', 'west', 'east', 'west', 'south']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=1, gravity=3.0, z=79, grid_key=default, model_id=MAI-Thinking-1, tier_name=semantic_disruption, experiment_hash=6508d2f3a346757e90cf5a4521abce37a6a088cf32306493c4d1f14ec539b4f6
Latency(ms): 64154.709
InputTokens: 1713
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[1,7]
[1,6]
[2,6]
[2,7]
[1,7]
[2,7]
[2,6]
[2,7]
[2,6]
[1,6]
[0,6]
[0,5]
[1,5]
[2,5]
[3,5]
[3,4]
[4,4]
[5,4]
[5,5]
[6,5]
[7,5]
[7,4]
[6,4]
[6,5]
[6,6]
[6,7]
[6,8]
[6,9]
[6,8]
[7,8]
[6,8]
[6,7]
[6,6]
[5,6]
[5,5]
[4,5]
[3,5]
[4,5]
[4,6]
[3,6]
[3,7]
[3,6]
[3,7]
[2,7]
[1,7]
[2,7]
[2,6]
[2,5]
[1,5]
[2,5]
[2,6]
[3,6]
[4,6]
[4,5]
[3,5]
[3,4]
[3,5]
[3,4]
[3,5]
[3,4]
[2,4]
[1,4]
[1,5]
[1,6]
[0,6]
[1,6]
[1,5]
[1,6]
[1,7]
[2,7]
[3,7]
[4,7]
[5,7]
[5,8]
[6,8]
[5,8]
[4,8]
[5,8]
[4,8]
[4,7]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=79, gravity=3.0, tier=2, grid=default
Grid: 11x5
InitialState: (4, 4)
Actions: ['north', 'south', 'east', 'east', 'west', 'west', 'west', 'south', 'west', 'north', 'north', 'east', 'east', 'south', 'east', 'east', 'west', 'north', 'east', 'east', 'north', 'north', 'west', 'east', 'north', 'north', 'east', 'east', 'west', 'west', 'east', 'south', 'south', 'south', 'north', 'north', 'south', 'north', 'north', 'east', 'west', 'north', 'west', 'south', 'south', 'south', 'south', 'west', 'east', 'west', 'west', 'west', 'west', 'south', 'east', 'west', 'west', 'east', 'west', 'west', 'south', 'west', 'south', 'north', 'west', 'west', 'east', 'north', 'west', 'west', 'north', 'north', 'west', 'south', 'east', 'south', 'west', 'west', 'north']
TransitionRules: {'north': {'dx': 0, 'dy': -1}, 'south': {'dx': 0, 'dy': 1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=2, gravity=3.0, z=79, grid_key=default, model_id=MAI-Thinking-1, tier_name=attribute_inversion, experiment_hash=50d14b26268485eed2db4fdee997bc105db3293ed673c2f1d88d09a8678bc18c
Latency(ms): 61104.144
InputTokens: 1673
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[4,4]
[4,3]
[4,4]
[5,4]
[6,4]
[5,4]
[4,4]
[3,4]
[3,0]
[2,0]
[2,4]
[2,3]
[3,3]
[4,3]
[4,4]
[5,4]
[6,4]
[5,4]
[5,3]
[6,3]
[7,3]
[7,2]
[7,1]
[6,1]
[7,1]
[7,0]
[7,4]
[8,4]
[9,4]
[8,4]
[7,4]
[8,4]
[8,0]
[8,1]
[8,2]
[8,1]
[8,0]
[8,1]
[8,0]
[8,4]
[9,4]
[8,4]
[8,3]
[7,3]
[7,4]
[7,0]
[7,1]
[7,2]
[6,2]
[7,2]
[6,2]
[5,2]
[4,2]
[3,2]
[3,3]
[4,3]
[3,3]
[2,3]
[3,3]
[2,3]
[1,3]
[1,4]
[0,4]
[0,0]
[0,4]
[10,4]
[9,4]
[10,4]
[10,3]
[9,3]
[8,3]
[8,2]
[8,1]
[7,1]
[7,2]
[8,2]
[8,3]
[7,3]
[6,3]
[6,2]

==============================

=== RAW STREAM ENTRY (Tokens: 170) ===
Parameters: z=79, gravity=3.0, tier=3, grid=default
Grid: 9x12
InitialState: (1, 5)
Actions: ['east', 'west', 'south', 'south', 'east', 'north', 'south', 'east', 'west', 'north', 'north', 'south', 'east', 'west', 'north', 'north', 'east', 'west', 'west', 'south', 'west', 'north', 'west', 'east', 'east', 'west', 'east', 'north', 'east', 'west', 'north', 'south', 'south', 'east', 'west', 'west', 'east', 'north', 'east', 'east', 'west', 'south', 'west', 'east', 'north', 'north', 'east', 'west', 'east', 'west', 'south', 'west', 'south', 'north', 'north', 'north', 'west', 'east', 'south', 'east', 'east', 'south', 'east', 'north', 'west', 'north', 'north', 'east', 'south', 'west', 'west', 'south', 'east', 'west', 'east', 'north', 'south', 'west', 'south']
TransitionRules: {'north': {'dx': -1, 'dy': 0}, 'south': {'dx': 1, 'dy': 0}, 'east': {'dx': 0, 'dy': 1}, 'west': {'dx': 0, 'dy': -1}}
EnvironmentMetadata: seed=6430, tier=3, gravity=3.0, z=79, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=2570851a9117d73d8748b4bc2e94faff2883767811ec71e1417ed60c6d1dca38
Latency(ms): 46849.504
InputTokens: 2202
OutputTokens: 3054
------------------------------
[MODEL OUTPUT]:
[1,5]
[1,6]
[1,5]
[2,5]
[3,5]
[3,6]
[2,6]
[3,6]
[3,7]
[3,6]
[2,6]
[1,6]
[2,6]
[2,7]
[2,6]
[1,6]
[0,6]
[0,7]
[0,6]
[0,5]
[1,5]
[1,4]
[0,4]
[0,3]
[0,4]
[0,5]
[0,4]
[0,5]
[8,5]
[8,6]
[8,5]
[7,5]
[8,5]
[0,5]
[0,6]
[0,5]
[0,4]
[0,5]
[8,5]
[8,6]
[8,7]
[8,6]
[0,6]
[0,5]
[0,6]
[8,6]
[7,6]
[7,7]
[7,6]
[7,7]
[7,6]
[8,6]
[8,5]
[0,5]
[8,5]
[7,5]
[6,5]
[6,4]
[6,5]
[7,5]
[7,6]
[7,7]
[8,7]
[8,8]
[7,8]
[7,7]
[6,7]
[5,7]
[5,8]
[6,8]
[6,7]
[6,6]
[7,6]
[7,7]
[7,6]
[7,7]
[6,7]
[7,7]
[7,6]

[GROUND TRUTH EXPECTED]:
[1,5]
[1,6]
[1,5]
[2,5]
[3,5]
[3,6]
[2,6]
[3,6]
[3,7]
[3,6]
[2,6]
[1,6]
[2,6]
[2,7]
[2,6]
[1,6]
[0,6]
[0,7]
[0,6]
[0,5]
[1,5]
[1,4]
[0,4]
[0,3]
[0,4]
[0,5]
[0,4]
[0,5]
[8,5]
[8,6]
[8,5]
[7,5]
[8,5]
[0,5]
[0,6]
[0,5]
[0,4]
[0,5]
[8,5]
[8,6]
[8,7]
[8,6]
[0,6]
[0,5]
[0,6]
[8,6]
[7,6]
[7,7]
[7,6]
[7,7]
[7,6]
[8,6]
[8,5]
[0,5]
[8,5]
[7,5]
[6,5]
[6,4]
[6,5]
[7,5]
[7,6]
[7,7]
[8,7]
[8,8]
[7,8]
[7,7]
[6,7]
[5,7]
[5,8]
[6,8]
[6,7]
[6,6]
[7,6]
[7,7]
[7,6]
[7,7]
[6,7]
[7,7]
[7,6]
[8,6]

==============================

=== RAW STREAM ENTRY (Tokens: 62) ===
Parameters: z=79, gravity=3.0, tier=0, grid=default
Grid: 8x5
InitialState: (2, 2)
Actions: ['south', 'south', 'north', 'north', 'west', 'south', 'east', 'west', 'north', 'south', 'south', 'south', 'west', 'east', 'west', 'east', 'east', 'east', 'east', 'east', 'north', 'north', 'east', 'west', 'south', 'west', 'north', 'east', 'south', 'south', 'north', 'south', 'south', 'west', 'east', 'east', 'north', 'south', 'south', 'west', 'north', 'east', 'east', 'east', 'north', 'west', 'south', 'east', 'south', 'west', 'east', 'south', 'south', 'south', 'east', 'west', 'east', 'west', 'east', 'west', 'north', 'north', 'west', 'east', 'south', 'north', 'south', 'south', 'east', 'south', 'west', 'north', 'south', 'east', 'north', 'west', 'east', 'north', 'north']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=0, gravity=3.0, z=79, grid_key=default, model_id=MAI-Thinking-1, tier_name=baseline, experiment_hash=69c301a58508fdfb2bf60157d47e028245209154564eb096d58f8ad6e435e1ef
Latency(ms): 61718.297
InputTokens: 1673
OutputTokens: 2
------------------------------
[MODEL OUTPUT]:
[EXCEPTION]

[GROUND TRUTH EXPECTED]:
[2,2]
[2,1]
[2,0]
[2,1]
[2,2]
[1,2]
[1,1]
[2,1]
[1,1]
[1,2]
[1,1]
[1,0]
[1,4]
[0,4]
[1,4]
[0,4]
[1,4]
[2,4]
[3,4]
[4,4]
[5,4]
[5,0]
[5,1]
[6,1]
[5,1]
[5,0]
[4,0]
[4,1]
[5,1]
[5,0]
[5,4]
[5,0]
[5,4]
[5,3]
[4,3]
[5,3]
[6,3]
[6,4]
[6,3]
[6,2]
[5,2]
[5,3]
[6,3]
[7,3]
[0,3]
[0,4]
[7,4]
[7,3]
[0,3]
[0,2]
[7,2]
[0,2]
[0,1]
[0,0]
[0,4]
[1,4]
[0,4]
[1,4]
[0,4]
[1,4]
[0,4]
[0,0]
[0,1]
[7,1]
[0,1]
[0,0]
[0,1]
[0,0]
[0,4]
[1,4]
[1,3]
[0,3]
[0,4]
[0,3]
[1,3]
[1,4]
[0,4]
[1,4]
[1,0]
[1,1]

==============================

=== RAW STREAM ENTRY (Tokens: 172) ===
Parameters: z=79, gravity=3.0, tier=1, grid=default
Grid: 7x10
InitialState: (3, 7)
Actions: ['south', 'north', 'south', 'north', 'east', 'west', 'south', 'east', 'east', 'west', 'east', 'west', 'east', 'east', 'north', 'north', 'west', 'south', 'south', 'north', 'west', 'south', 'west', 'south', 'east', 'north', 'south', 'north', 'west', 'south', 'north', 'south', 'south', 'west', 'south', 'east', 'west', 'west', 'east', 'west', 'north', 'east', 'north', 'east', 'north', 'north', 'north', 'south', 'north', 'west', 'south', 'south', 'south', 'north', 'west', 'west', 'north', 'west', 'north', 'west', 'north', 'north', 'north', 'east', 'west', 'east', 'east', 'east', 'north', 'north', 'south', 'north', 'east', 'south', 'west', 'south', 'west', 'west', 'south']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=1, gravity=3.0, z=79, grid_key=default, model_id=MAI-Thinking-1, tier_name=semantic_disruption, experiment_hash=ae76c28a85825c97a5a5add8a354f7edd2db105c2ac073d3be546b67186aa2b2
Latency(ms): 47116.664
InputTokens: 2392
OutputTokens: 3532
------------------------------
[MODEL OUTPUT]:
[3,7]
[3,6]
[3,7]
[3,6]
[3,7]
[4,7]
[3,7]
[3,6]
[4,6]
[5,6]
[4,6]
[5,6]
[4,6]
[5,6]
[6,6]
[6,7]
[6,8]
[5,8]
[5,7]
[5,6]
[5,7]
[4,7]
[4,6]
[3,6]
[3,5]
[4,5]
[4,6]
[4,5]
[4,6]
[3,6]
[3,5]
[3,6]
[3,5]
[3,4]
[2,4]
[2,3]
[3,3]
[2,3]
[1,3]
[2,3]
[1,3]
[1,4]
[2,4]
[2,5]
[3,5]
[3,6]
[3,7]
[3,8]
[3,7]
[3,8]
[2,8]
[2,7]
[2,6]
[2,5]
[2,6]
[1,6]
[0,6]
[0,7]
[6,7]
[6,8]
[5,8]
[5,9]
[5,0]
[5,1]
[6,1]
[5,1]
[6,1]
[0,1]
[1,1]
[1,2]
[1,3]
[1,2]
[1,3]
[2,3]
[2,2]
[1,2]
[1,1]
[0,1]
[6,1]
[6,0]

[GROUND TRUTH EXPECTED]:
[3,7]
[3,6]
[3,7]
[3,6]
[3,7]
[4,7]
[3,7]
[3,6]
[4,6]
[5,6]
[4,6]
[5,6]
[4,6]
[5,6]
[6,6]
[6,7]
[6,8]
[5,8]
[5,7]
[5,6]
[5,7]
[4,7]
[4,6]
[3,6]
[3,5]
[4,5]
[4,6]
[4,5]
[4,6]
[3,6]
[3,5]
[3,6]
[3,5]
[3,4]
[2,4]
[2,3]
[3,3]
[2,3]
[1,3]
[2,3]
[1,3]
[1,4]
[2,4]
[2,5]
[3,5]
[3,6]
[3,7]
[3,8]
[3,7]
[3,8]
[2,8]
[2,7]
[2,6]
[2,5]
[2,6]
[1,6]
[0,6]
[0,7]
[6,7]
[6,8]
[5,8]
[5,9]
[5,0]
[5,1]
[6,1]
[5,1]
[6,1]
[0,1]
[1,1]
[1,2]
[1,3]
[1,2]
[1,3]
[2,3]
[2,2]
[1,2]
[1,1]
[0,1]
[6,1]
[6,0]

==============================

=== RAW STREAM ENTRY (Tokens: 172) ===
Parameters: z=79, gravity=3.0, tier=2, grid=default
Grid: 9x11
InitialState: (0, 6)
Actions: ['west', 'north', 'south', 'north', 'east', 'west', 'south', 'west', 'east', 'south', 'east', 'south', 'east', 'west', 'north', 'north', 'north', 'west', 'north', 'north', 'west', 'south', 'south', 'west', 'north', 'north', 'west', 'west', 'north', 'east', 'north', 'south', 'north', 'east', 'west', 'south', 'west', 'north', 'south', 'east', 'north', 'east', 'west', 'south', 'east', 'south', 'west', 'south', 'east', 'west', 'west', 'south', 'north', 'south', 'west', 'east', 'north', 'east', 'east', 'south', 'south', 'west', 'west', 'north', 'north', 'east', 'west', 'north', 'west', 'south', 'north', 'north', 'west', 'west', 'north', 'west', 'north', 'south', 'west']
TransitionRules: {'north': {'dx': 0, 'dy': -1}, 'south': {'dx': 0, 'dy': 1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=2, gravity=3.0, z=79, grid_key=default, model_id=MAI-Thinking-1, tier_name=attribute_inversion, experiment_hash=606893e61e92c513982bf6cf9c08a011ca5051675722d96618f26eae352abf61
Latency(ms): 46072.644
InputTokens: 2202
OutputTokens: 3192
------------------------------
[MODEL OUTPUT]:
[0,6]
[8,6]
[8,5]
[8,6]
[8,5]
[0,5]
[8,5]
[8,6]
[7,6]
[8,6]
[8,7]
[0,7]
[0,8]
[1,8]
[0,8]
[0,7]
[0,6]
[0,5]
[8,5]
[8,4]
[8,3]
[7,3]
[7,4]
[7,5]
[6,5]
[6,4]
[6,3]
[5,3]
[4,3]
[4,2]
[5,2]
[5,1]
[5,2]
[5,1]
[6,1]
[5,1]
[5,2]
[4,2]
[4,1]
[4,2]
[5,2]
[5,1]
[6,1]
[5,1]
[5,2]
[6,2]
[6,3]
[5,3]
[5,4]
[6,4]
[5,4]
[4,4]
[4,5]
[4,4]
[4,5]
[3,5]
[4,5]
[4,4]
[5,4]
[6,4]
[6,5]
[6,6]
[5,6]
[4,6]
[4,5]
[4,4]
[5,4]
[4,4]
[4,3]
[3,3]
[3,4]
[3,3]
[3,2]
[2,2]
[1,2]
[1,1]
[0,1]
[0,0]
[0,1]
[8,1]

[GROUND TRUTH EXPECTED]:
[0,6]
[8,6]
[8,5]
[8,6]
[8,5]
[0,5]
[8,5]
[8,6]
[7,6]
[8,6]
[8,7]
[0,7]
[0,8]
[1,8]
[0,8]
[0,7]
[0,6]
[0,5]
[8,5]
[8,4]
[8,3]
[7,3]
[7,4]
[7,5]
[6,5]
[6,4]
[6,3]
[5,3]
[4,3]
[4,2]
[5,2]
[5,1]
[5,2]
[5,1]
[6,1]
[5,1]
[5,2]
[4,2]
[4,1]
[4,2]
[5,2]
[5,1]
[6,1]
[5,1]
[5,2]
[6,2]
[6,3]
[5,3]
[5,4]
[6,4]
[5,4]
[4,4]
[4,5]
[4,4]
[4,5]
[3,5]
[4,5]
[4,4]
[5,4]
[6,4]
[6,5]
[6,6]
[5,6]
[4,6]
[4,5]
[4,4]
[5,4]
[4,4]
[4,3]
[3,3]
[3,4]
[3,3]
[3,2]
[2,2]
[1,2]
[1,1]
[0,1]
[0,0]
[0,1]
[8,1]

==============================

=== RAW STREAM ENTRY (Tokens: 170) ===
Parameters: z=79, gravity=3.0, tier=3, grid=default
Grid: 10x5
InitialState: (3, 4)
Actions: ['west', 'west', 'east', 'west', 'west', 'east', 'east', 'east', 'east', 'north', 'west', 'east', 'south', 'east', 'south', 'south', 'west', 'east', 'west', 'south', 'west', 'east', 'north', 'north', 'east', 'south', 'east', 'north', 'west', 'east', 'east', 'east', 'south', 'north', 'west', 'west', 'south', 'east', 'west', 'south', 'east', 'south', 'north', 'north', 'east', 'north', 'east', 'east', 'north', 'west', 'east', 'north', 'west', 'north', 'east', 'north', 'west', 'east', 'south', 'south', 'north', 'east', 'west', 'west', 'south', 'east', 'east', 'north', 'north', 'north', 'west', 'south', 'north', 'north', 'north', 'north', 'north', 'south', 'west']
TransitionRules: {'north': {'dx': -1, 'dy': 0}, 'south': {'dx': 1, 'dy': 0}, 'east': {'dx': 0, 'dy': 1}, 'west': {'dx': 0, 'dy': -1}}
EnvironmentMetadata: seed=6430, tier=3, gravity=3.0, z=79, grid_key=default, model_id=MAI-Thinking-1, tier_name=coordinate_transformation, experiment_hash=e8c45f0234ec20c39deb52cd25bb00eb66c59506a86aef7d40e880089dea0685
Latency(ms): 34472.512
InputTokens: 2202
OutputTokens: 2484
------------------------------
[MODEL OUTPUT]:
[3,4]
[3,3]
[3,2]
[3,3]
[3,2]
[3,1]
[3,2]
[3,3]
[3,4]
[3,0]
[2,0]
[2,4]
[2,0]
[3,0]
[3,1]
[4,1]
[5,1]
[5,0]
[5,1]
[5,0]
[6,0]
[6,4]
[6,0]
[5,0]
[4,0]
[4,1]
[5,1]
[5,2]
[4,2]
[4,1]
[4,2]
[4,3]
[4,4]
[5,4]
[4,4]
[4,3]
[4,2]
[5,2]
[5,3]
[5,2]
[6,2]
[6,3]
[7,3]
[6,3]
[5,3]
[5,4]
[4,4]
[4,0]
[4,1]
[3,1]
[3,0]
[3,1]
[2,1]
[2,0]
[1,0]
[1,1]
[0,1]
[0,0]
[0,1]
[1,1]
[2,1]
[1,1]
[1,2]
[1,1]
[1,0]
[2,0]
[2,1]
[2,2]
[1,2]
[0,2]
[9,2]
[9,1]
[0,1]
[9,1]
[8,1]
[7,1]
[6,1]
[5,1]
[6,1]

[GROUND TRUTH EXPECTED]:
[3,4]
[3,3]
[3,2]
[3,3]
[3,2]
[3,1]
[3,2]
[3,3]
[3,4]
[3,0]
[2,0]
[2,4]
[2,0]
[3,0]
[3,1]
[4,1]
[5,1]
[5,0]
[5,1]
[5,0]
[6,0]
[6,4]
[6,0]
[5,0]
[4,0]
[4,1]
[5,1]
[5,2]
[4,2]
[4,1]
[4,2]
[4,3]
[4,4]
[5,4]
[4,4]
[4,3]
[4,2]
[5,2]
[5,3]
[5,2]
[6,2]
[6,3]
[7,3]
[6,3]
[5,3]
[5,4]
[4,4]
[4,0]
[4,1]
[3,1]
[3,0]
[3,1]
[2,1]
[2,0]
[1,0]
[1,1]
[0,1]
[0,0]
[0,1]
[1,1]
[2,1]
[1,1]
[1,2]
[1,1]
[1,0]
[2,0]
[2,1]
[2,2]
[1,2]
[0,2]
[9,2]
[9,1]
[0,1]
[9,1]
[8,1]
[7,1]
[6,1]
[5,1]
[6,1]
[6,0]

==============================

=== RAW STREAM ENTRY (Tokens: 172) ===
Parameters: z=79, gravity=3.0, tier=0, grid=default
Grid: 7x7
InitialState: (5, 2)
Actions: ['east', 'east', 'south', 'west', 'east', 'south', 'south', 'west', 'north', 'north', 'south', 'north', 'north', 'west', 'east', 'west', 'west', 'east', 'west', 'west', 'east', 'south', 'south', 'west', 'south', 'west', 'north', 'east', 'north', 'north', 'north', 'east', 'west', 'north', 'east', 'east', 'east', 'north', 'north', 'east', 'south', 'north', 'north', 'east', 'north', 'east', 'south', 'east', 'west', 'south', 'south', 'south', 'east', 'west', 'east', 'north', 'east', 'east', 'south', 'west', 'east', 'north', 'west', 'east', 'east', 'east', 'west', 'east', 'north', 'west', 'south', 'south', 'south', 'west', 'east', 'west', 'east', 'west', 'south']
TransitionRules: {'north': {'dx': 0, 'dy': 1}, 'south': {'dx': 0, 'dy': -1}, 'east': {'dx': 1, 'dy': 0}, 'west': {'dx': -1, 'dy': 0}}
EnvironmentMetadata: seed=6430, tier=0, gravity=3.0, z=79, grid_key=default, model_id=MAI-Thinking-1, tier_name=baseline, experiment_hash=3963638b29341a21f933d405f377e0e70d848fe8a748fe6d437bf2a5e5c10cad
Latency(ms): 46838.806
InputTokens: 2202
OutputTokens: 3305
------------------------------
[MODEL OUTPUT]:
[5,2]
[6,2]
[0,2]
[0,1]
[6,1]
[0,1]
[0,0]
[0,6]
[6,6]
[6,0]
[6,1]
[6,0]
[6,1]
[6,2]
[5,2]
[6,2]
[5,2]
[4,2]
[5,2]
[4,2]
[3,2]
[4,2]
[4,1]
[4,0]
[3,0]
[3,6]
[2,6]
[2,0]
[3,0]
[3,1]
[3,2]
[3,3]
[4,3]
[3,3]
[3,4]
[4,4]
[5,4]
[6,4]
[6,5]
[6,6]
[0,6]
[0,5]
[0,6]
[0,0]
[1,0]
[1,1]
[2,1]
[2,0]
[3,0]
[2,0]
[2,6]
[2,5]
[2,4]
[3,4]
[2,4]
[3,4]
[3,5]
[4,5]
[5,5]
[5,4]
[4,4]
[5,4]
[5,5]
[4,5]
[5,5]
[6,5]
[0,5]
[6,5]
[0,5]
[0,6]
[6,6]
[6,5]
[6,4]
[6,3]
[5,3]
[6,3]
[5,3]
[6,3]
[5,3]
[5,2]

[GROUND TRUTH EXPECTED]:
[5,2]
[6,2]
[0,2]
[0,1]
[6,1]
[0,1]
[0,0]
[0,6]
[6,6]
[6,0]
[6,1]
[6,0]
[6,1]
[6,2]
[5,2]
